,href,city,buildingType,district,microDistrict,street,buildNumber,roomsTotal,metro,totalArea,livingArea,kitchenArea,floor,floorCount,price,longitude,latitude,distance,azimuth,priceMetr
442,https://valion.ua/properties/946244/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,45,1,Оболонь,47.0,16.0,18.0,2,13,1320000,30.4238111,50.503875050000005,9279.085487859777,310.35,28085.106382978724
443,https://valion.ua/properties/945793/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,49,1,None,42.75,13.61,16.84,16,26,1154250,30.4213357,50.5047609,9476.904063877437,310.12,27000.0
444,https://valion.ua/properties/946243/,Киев,Квартиры,Печерский,Печерск,Иоанна Павла II ул.,11,2,Дружбы народов,56.0,31.0,10.0,15,25,3412200,30.532624299329733,50.42087105,3302.900414364065,168.85,60932.142857142855
445,https://valion.ua/properties/946233/,Киев,Квартиры,Днепровский,Левобережный,Евгения Сверстюка ул.,4,2,Левобережная,67.0,30.0,22.0,14,25,1860000,30.6020992,50.4475018,5581.6395778230835,92.83,27761.194029850747
446,https://valion.ua/properties/932182/,Киев,Квартиры,Шевченковский,None,Некрасовская ул.,1,1,Золотые Ворота,30.0,18.0,6.0,3,5,1080000,30.49793985,50.455813649999996,1934.4625949873446,289.59,36000.0
447,https://valion.ua/properties/925463/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,45,1,None,44.0,15.0,20.0,10,25,1180000,30.4238111,50.503875050000005,9279.085487859777,310.35,26818.18181818182
448,https://valion.ua/properties/774300/,Киев,Квартиры,Святошинский,None,Наумова Генерала ул.,41,3,Академгородок,62.0,43.0,9.0,6,9,1098000,0.0,0.0,6294223.410841964,217.4,17709.677419354837
449,https://valion.ua/properties/946231/,Киев,Квартиры,Голосеевский,None,Теремковская ул.,4а,2,Теремки,65.0,30.3,11.8,2,9,1992000,30.450317348647673,50.3716715,10151.853466843675,210.84,30646.153846153848
450,https://valion.ua/properties/945777/,Киев,Квартиры,Подольский,Сырец,Тираспольская ул.,43,1,Сырец,41.0,15.0,10.0,5,16,1120000,30.416781163865664,50.4796986,8273.343535734924,293.63,27317.073170731706
451,https://valion.ua/properties/946230/,Киев,Квартиры,Голосеевский,None,Теремковская ул.,4а,2,Теремки,60.0,33.0,11.0,2,9,2280000,30.450317348647673,50.3716715,10151.853466843675,210.84,38000.0
452,https://valion.ua/properties/945963/,Киев,Квартиры,Дарницкий,Харьковский,Бажана Николая проспект,36,3,Харьковская,105.0,58.0,15.0,5,17,2180000,30.65022226747763,50.3992132,10623.875625524404,122.15,20761.904761904763
453,https://valion.ua/properties/945199/,Киев,Квартиры,Подольский,Сырец,Тираспольская ул.,43,3,Сырец,87.0,45.0,11.0,6,16,2020000,30.416781163865664,50.4796986,8273.343535734924,293.63,23218.3908045977
454,https://valion.ua/properties/945442/,Киев,Квартиры,Дарницкий,Осокорки,Вишняковская ул.,2,1,Харьковская,39.0,17.0,9.0,19,27,1590000,30.6482192,50.3950989,10756.990757524962,124.62,40769.230769230766
455,https://valion.ua/properties/939093/,Киев,Квартиры,Оболонский,Минский,Семьи Кульженков ул.,37,1,Героев Днепра,33.0,20.0,8.0,25,25,1225000,0.0,0.0,6294223.410841964,217.4,37121.21212121212
456,https://valion.ua/properties/943236/,Киев,Квартиры,Днепровский,Березняки,Шумского Юрия ул.,10,3,Левобережная,64.0,43.0,7.4,4,9,1944000,0.0,0.0,6294223.410841964,217.4,30375.0
457,https://valion.ua/properties/946004/,Киев,Квартиры,Печерский,None,Василия Тютюнника  ул.,51/1а,4,Академгородок,141.0,89.0,18.0,2,22,8085000,30.5211622,50.4297959,2254.1767779781976,184.42,57340.425531914894
458,https://valion.ua/properties/946003/,Киев,Квартиры,Подольский,Приорка,Вышгородская ул.,4,2,None,54.0,32.0,7.8,5,5,1336500,30.4553442,50.4979001,7202.5138336424925,317.82,24750.0
459,https://valion.ua/properties/945168/,Киев,Квартиры,Печерский,None,Крещатик ул.,15,3,Крещатик,121.0,71.0,12.0,6,6,11340000,30.5236655,50.4481328,207.7391143114583,178.94,93719.00826446281
460,https://valion.ua/properties/944606/,Киев,Квартиры,Дарницкий,Позняки,Драгоманова ул.,11,2,Позняки,51.4,30.5,7.8,10,10,1350000,30.637685298619637,50.413501999999994,9065.142466327421,116.63,26264.591439688716
461,https://valion.ua/properties/925475/,Киев,Квартиры,Оболонский,Оболонь,Богатырская ул.,32в,1,None,44.0,15.0,16.0,3,4,1053000,30.5024067,50.4883781,4526.757794055298,340.63,23931.81818181818
462,https://valion.ua/properties/864775/,Киев,Квартиры,Днепровский,Левобережный,Туманяна Ованеса ул.,15а,1,Левобережная,40.0,30.0,6.0,5,25,1518850,30.6001019990623,50.4447582,5464.220558016271,96.11,37971.25
463,https://valion.ua/properties/823692/,Киев,Квартиры,Днепровский,Радужный,Радужная ул.,44,1,None,40.0,25.0,10.0,4,6,1266000,30.7127672,50.2763368,23544.02135076038,145.13,31650.0
464,https://valion.ua/properties/945739/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,47,3,Оболонь,89.37,43.33,18.0,3,25,1960000,30.416669499999998,50.5035982,9652.62053042588,308.26,21931.296855768152
465,https://valion.ua/properties/943698/,Киев,Квартиры,Шевченковский,Нивки,Салютная ул.,2б,1,Нивки,30.0,9.0,13.0,5,9,1550400,30.402769,50.47158,8910.22120004924,285.72,51680.0
466,https://valion.ua/properties/939265/,Киев,Квартиры,Шевченковский,Сырец,Руданского ул.,3а,1,Сырец,34.5,14.4,11.0,1,5,10363000,0.0,0.0,6294223.410841964,217.4,300376.8115942029
467,https://valion.ua/properties/945523/,Киев,Квартиры,Голосеевский,Теремки-2, Академика Заболотного ул.,15,2,Теремки,52.0,15.0,18.0,15,25,1957550,30.471802225174038,50.36073605,10590.531222287762,200.32,37645.192307692305
468,https://valion.ua/properties/878338/,Киев,Квартиры,Дарницкий,Осокорки,Центральная ул.,19,2,Славутич,74.81,35.0,17.0,9,10,1887500,30.22405528684203,50.2282694,32605.20109008241,220.89,25230.584146504476
469,https://valion.ua/properties/936287/,Киев,Квартиры,Дарницкий,Позняки,Здолбуновская ул.,7а,3,Позняки,69.0,42.0,8.0,7,9,1445000,30.6170965,50.415476,7672.459393370345,120.07,20942.028985507248
470,https://valion.ua/properties/943666/,Киев,Квартиры,Шевченковский,None,Победы проспект,5в,3,Университет,85.0,60.0,7.0,21,34,3000000,30.349739,50.4549766,12360.892450994434,272.64,35294.117647058825
471,https://valion.ua/properties/945515/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,45б,1,Оболонь,42.0,15.0,16.0,10,21,1756000,30.42381683900755,50.50335065,9241.235391080318,310.07,41809.52380952381
472,https://valion.ua/properties/945514/,Киев,Квартиры,Соломенский,None,Практичная ул.,2,1,Васильковская,30.0,20.0,5.0,2,4,888000,30.47114282270769,50.39257785,7396.188127180354,210.23,29600.0
473,https://valion.ua/properties/933324/,Киев,Квартиры,Соломенский,Соломенка,Кудряшова ул.,18,4,Вокзальная,109.0,60.0,20.0,17,25,2507000,30.48722449180071,50.430553950000004,3370.5515245863126,230.01,23000.0
474,https://valion.ua/properties/933025/,Киев,Квартиры,Днепровский,Никольская Слободка,Евгения Маланюка  ул.,101,1,Левобережная,49.0,19.0,11.0,9,24,1450000,30.58553926294809,50.46563415,4729.076054034425,68.35,29591.836734693876
475,https://valion.ua/properties/943731/,Киев,Квартиры,Дарницкий,Харьковский,Харьковское шоссе,154а,2,Харьковская,54.0,30.0,8.0,10,16,1372000,30.654985271219545,50.4173854,10014.24854278599,111.24,25407.40740740741
476,https://valion.ua/properties/940332/,Киев,Квартиры,Дарницкий,Позняки,Драгоманова ул.,2б,1,Позняки,51.0,20.0,16.0,8,25,1825000,30.632428229392094,50.41764015,8528.210044077818,114.98,35784.313725490196
477,https://valion.ua/properties/921600/,Киев,Квартиры,Дарницкий,Осокорки,Малоземельная ул.,75д,1,Славутич,50.0,17.9,16.4,3,10,1919000,30.6023559,50.3920636,8535.311478721856,139.08,38380.0
478,https://valion.ua/properties/927215/,Киев,Квартиры,Подольский,Сырец,Тираспольская ул.,43,2,Сырец,64.0,23.0,20.0,10,16,1886500,30.416781163865664,50.4796986,8273.343535734924,293.63,29476.5625
479,https://valion.ua/properties/945524/,Киев,Квартиры,Голосеевский,None,Конева Маршала ул.,9,3,Ипподром,108.0,75.0,19.0,4,9,3352770,0.0,0.0,6294223.410841964,217.4,31044.166666666668
480,https://valion.ua/properties/945103/,Киев,Квартиры,Святошинский,None,Якуба Коласа  ул.,2б,2,Академгородок,86.0,55.0,20.0,20,23,2673000,30.373450950000002,50.433682149999996,10820.186229967001,260.37,31081.39534883721
481,https://valion.ua/properties/945307/,Киев,Квартиры,Дарницкий,Осокорки,Заречная ул.,6,3,Славутич,98.0,47.0,26.0,2,25,2511000,30.764407000000006,50.75440395,37911.116868752055,26.57,25622.448979591838
482,https://valion.ua/properties/944861/,Киев,Квартиры,Дарницкий,Харьковский,Вербицкого Архитектора ул.,11,3,Харьковская,69.0,42.0,8.0,9,9,1837500,30.6669663,50.4073005,11239.257490805498,115.0,26630.434782608696
483,https://valion.ua/properties/944829/,Киев,Квартиры,Дарницкий,None,Юрия Пасхалина ул.,17,2,Красный хутор,68.0,39.0,10.0,10,25,1480000,30.65258595210387,50.423757,9616.668246387977,107.67,21764.70588235294
484,https://valion.ua/properties/944804/,Киев,Квартиры,Дарницкий,Осокорки,Чавдар ул.,13,3,None,120.0,65.0,13.0,17,25,4875000,0.0,0.0,6294223.410841964,217.4,40625.0
485,https://valion.ua/properties/945111/,Киев,Квартиры,Дарницкий,Харьковский,Ревуцкого ул.,40,2,Харьковская,71.1,31.0,21.0,16,25,2187000,30.6495178,50.40452875,10277.562235844274,119.5,30759.493670886077
486,https://valion.ua/properties/944813/,Киев,Квартиры,Днепровский,Березняки,Шумского Юрия ул.,5,1,Левобережная,46.0,22.0,9.2,9,27,1951200,0.0,0.0,6294223.410841964,217.4,42417.391304347824
487,https://valion.ua/properties/943726/,Киев,Квартиры,Голосеевский,None,Теремковская ул.,4а,1,Теремки,40.0,16.0,15.0,8,9,1506600,30.450317348647673,50.3716715,10151.853466843675,210.84,37665.0
488,https://valion.ua/properties/928728/,Киев,Квартиры,Голосеевский,Голосеево,Михаила Максимовича ул.,24,1,Васильковская,39.0,15.0,9.0,3,13,1611090,30.4711163,50.3920283,7449.999391869077,210.0,41310.0
489,https://valion.ua/properties/942905/,Киев,Квартиры,Голосеевский,Голосеево,Михаила Максимовича ул.,24,1,Васильковская,36.0,21.0,14.0,2,15,1287900,30.4711163,50.3920283,7449.999391869077,210.0,35775.0
490,https://valion.ua/properties/917045/,Киев,Квартиры,Подольский,Сырец,Тираспольская ул.,43,1,Сырец,40.0,16.0,14.0,4,16,1151500,30.416781163865664,50.4796986,8273.343535734924,293.63,28787.5
491,https://valion.ua/properties/939238/,Киев,Квартиры,Днепровский,Левобережный,Каховская ул.,62,1,Левобережная,40.0,15.0,12.0,6,25,1454100,27.55619189437928,53.929452999999995,437029.46277014783,333.56,36352.5
492,https://valion.ua/properties/945163/,Киев,Квартиры,Шевченковский,Шулявка,Кирилло-Мефодиевская ул.,2,1,Политехнический институт,41.0,16.5,9.0,10,23,2555000,30.47372492015829,50.452415349999995,3553.2073196966858,274.37,62317.07317073171
493,https://valion.ua/properties/944390/,Киев,Квартиры,Святошинский,Борщаговка,Большая Окружная ул.,1,3,Житомирская,68.0,42.0,8.0,8,9,1293200,30.38832468793833,50.410923800000006,10549.674568458391,245.66,19017.647058823528
494,https://valion.ua/properties/940695/,Киев,Квартиры,Святошинский,None,Ирпенская ул.,62,3,Академгородок,76.0,41.0,8.0,3,10,1911000,30.35382005138608,50.46109935,12120.920375304733,275.93,25144.736842105263
495,https://valion.ua/properties/945102/,Киев,Квартиры,Шевченковский,Нивки,Салютная ул.,2,1,Нивки,38.0,12.0,13.7,2,16,1512800,30.4245477,50.370405250000005,11312.740803415847,218.46,39810.52631578947
